718_129597_000000_000000	XXI.	twenty one.	true	16.725	17.68	21.902092
718_129597_000048_000001	When we reached the trees he clambered into them, for he could travel better among their swinging creepers than on the ground. And suddenly in a trampled space I came upon a ghastly group. My Saint-Bernard-creature lay on the ground, dead; and near his body crouched the Hyena-swine, gripping the quivering flesh with its misshapen claws, gnawing at it, and snarling with delight. As I approached, the monster lifted its glaring eyes to mine, its lips went trembling back from its red-stained teeth, and it growled menacingly.	When we reached the trees he clambered into them, for he could travel better among their swinging creepers than on the ground. And suddenly in a trampled space I came upon a ghastly group. My Saint Bernard creature lay on the ground, dead; and near his body crouched the Hyena swine, gripping the quivering flesh with its misshapen claws, gnawing at it, and snarling with delight. As I approached, the monster lifted its glaring eyes to mine, its lips went trembling back from its red stained teeth, and it growled menacingly.	false	939.33	967	21.240204
718_129597_000048_000002	It was not afraid and not ashamed; the last vestige of the human taint had vanished.	It was not afraid and not ashamed; the last vestige of the human taint had vanished.	true	967.25	972.24	21.990839
718_129597_000048_000003	I advanced a step farther, stopped, and pulled out my revolver.	I advanced a step farther, stopped, and pulled out my revolver.	false	972.24	976.03	23.11425
718_129597_000048_000004	At last I had him face to face.	At last I had him face to face.	true	976.1	978.19	23.360325
718_129597_000049_000000	The brute made no sign of retreat; but its ears went back, its hair bristled, and its body crouched together. I aimed between the eyes and fired.	The brute made no sign of retreat; but its ears went back, its hair bristled, and its body crouched together. I aimed between the eyes and fired.	true	979.04	987.495	21.605543
718_129597_000049_000001	As I did so, the Thing rose straight at me in a leap, and I was knocked over like a ninepin. It clutched at me with its crippled hand, and struck me in the face. Its spring carried it over me.	As I did so, the Thing rose straight at me in a leap, and I was knocked over like a ninepin. It clutched at me with its crippled hand, and struck me in the face. Its spring carried it over me.	true	987.495	997.455	21.472734
718_129597_000049_000002	I fell under the hind part of its body; but luckily I had hit as I meant, and it had died even as it leapt. I crawled out from under its unclean weight and stood up trembling, staring at its quivering body.	I fell under the hind part of its body; but luckily I had hit as I meant, and it had died even as it leapt. I crawled out from under its unclean weight and stood up trembling, staring at its quivering body.	false	997.455	1007.47	21.26858
718_129597_000049_000003	That danger at least was over; but this, I knew was only the first of the series of relapses that must come.	That danger at least was over; but this, I knew was only the first of the series of relapses that must come.	true	1007.93	1014.16	20.568052
718_129597_000050_000000	I burnt both of the bodies on a pyre of brushwood; but after that I saw that unless I left the island my death was only a question of time. The Beast People by that time had, with one or two exceptions, left the ravine and made themselves lairs according to their taste among the thickets of the island.	I burnt both of the bodies on a pyre of brushwood; but after that I saw that unless I left the island my death was only a question of time. The Beast People by that time had, with one or two exceptions, left the ravine and made themselves lairs according to their taste among the thickets of the island.	true	1014.38	1029.04	20.150166
718_129597_000050_000001	Few prowled by day, most of them slept, and the island might have seemed deserted to a new-comer; but at night the air was hideous with their calls and howling. I had half a mind to make a massacre of them; to build traps, or fight them with my knife.	Few prowled by day, most of them slept, and the island might have seemed deserted to a new comer; but at night the air was hideous with their calls and howling. I had half a mind to make a massacre of them; to build traps, or fight them with my knife.	true	1029.35	1042.36	20.953697
718_129597_000050_000002	Had I possessed sufficient cartridges, I should not have hesitated to begin the killing.	Had I possessed sufficient cartridges, I should not have hesitated to begin the killing.	true	1042.7	1046.62	21.952791
718_129597_000050_000003	There could now be scarcely a score left of the dangerous carnivores; the braver of these were already dead.	There could now be scarcely a score left of the dangerous carnivores; the braver of these were already dead.	true	1047.05	1052.2	19.51621
718_129597_000050_000004	After the death of this poor dog of mine, my last friend, I too adopted to some extent the practice of slumbering in the daytime in order to be on my guard at night. I rebuilt my den in the walls of the enclosure, with such a narrow opening that anything attempting to enter must necessarily make a considerable noise.	After the death of this poor dog of mine, my last friend, I too adopted to some extent the practice of slumbering in the daytime in order to be on my guard at night. I rebuilt my den in the walls of the enclosure, with such a narrow opening that anything attempting to enter must necessarily make a considerable noise.	true	1052.57	1069.12	20
718_129597_000050_000005	The creatures had lost the art of fire too, and recovered their fear of it.	The creatures had lost the art of fire too, and recovered their fear of it.	true	1069.28	1073.05	21.448725
718_129597_000050_000006	I turned once more, almost passionately now, to hammering together stakes and branches to form a raft for my escape.	I turned once more, almost passionately now, to hammering together stakes and branches to form a raft for my escape.	true	1073.21	1080.01	21.290974
718_129597_000051_000000	I found a thousand difficulties.	I found a thousand difficulties.	true	1080.17	1082.06	21.6016
718_129597_000051_000001	I am an extremely unhandy man (my schooling was over before the days of Slojd); but most of the requirements of a raft I met at last in some clumsy, circuitous way or other, and this time I took care of the strength. The only insurmountable obstacle was that I had no vessel to contain the water I should need if I floated forth upon these untravelled seas. I would have even tried pottery, but the island contained no clay. I used to go moping about the island trying with all my might to solve this one last difficulty.	I am an extremely unhandy man (my schooling was over before the days of Slojd); but most of the requirements of a raft I met at last in some clumsy, circuitous way or other, and this time I took care of the strength. The only insurmountable obstacle was that I had no vessel to contain the water I should need if I floated forth upon these untravelled seas. I would have even tried pottery, but the island contained no clay. I used to go moping about the island trying with all my might to solve this one last difficulty.	false	1082.06	1110.73	20.89654
718_129597_000051_000002	Sometimes I would give way to wild outbursts of rage, and hack and splinter some unlucky tree in my intolerable vexation.	Sometimes I would give way to wild outbursts of rage, and hack and splinter some unlucky tree in my intolerable vexation.	true	1110.89	1116.97	17
718_129597_000051_000003	But I could think of nothing.	But I could think of nothing.	true	1117.13	1118.56	20.397852
718_129597_000052_000000	And then came a day, a wonderful day, which I spent in ecstasy. I saw a sail to the southwest, a small sail like that of a little schooner; and forthwith I lit a great pile of brushwood, and stood by it in the heat of it, and the heat of the midday sun, watching.	And then came a day, a wonderful day, which I spent in ecstasy. I saw a sail to the southwest, a small sail like that of a little schooner; and forthwith I lit a great pile of brushwood, and stood by it in the heat of it, and the heat of the midday sun, watching.	false	1118.96	1133.05	20.080435
718_129597_000052_000001	All day I watched that sail, eating or drinking nothing, so that my head reeled; and the Beasts came and glared at me, and seemed to wonder, and went away.	All day I watched that sail, eating or drinking nothing, so that my head reeled; and the Beasts came and glared at me, and seemed to wonder, and went away.	true	1133.45	1140.4	16
718_129597_000052_000002	It was still distant when night came and swallowed it up; and all night I toiled to keep my blaze bright and high, and the eyes of the Beasts shone out of the darkness, marvelling. In the dawn the sail was nearer, and I saw it was the dirty lug-sail of a small boat.	It was still distant when night came and swallowed it up; and all night I toiled to keep my blaze bright and high, and the eyes of the Beasts shone out of the darkness, marvelling. In the dawn the sail was nearer, and I saw it was the dirty lug sail of a small boat.	false	1140.65	1154.59	19.813154
718_129597_000052_000003	But it sailed strangely.	But it sailed strangely.	true	1154.63	1156.18	20.951519
718_129597_000052_000004	My eyes were weary with watching, and I peered and could not believe them. Two men were in the boat, sitting low down,--one by the bows, the other at the rudder.	My eyes were weary with watching, and I peered and could not believe them. Two men were in the boat, sitting low down,--one by the bows, the other at the rudder.	false	1156.4	1164.91	21.521263
718_129597_000052_000005	The head was not kept to the wind; it yawed and fell away.	The head was not kept to the wind; it yawed and fell away.	true	1165.19	1168.66	23.222311
718_129597_000053_000000	As the day grew brighter, I began waving the last rag of my jacket to them; but they did not notice me, and sat still, facing each other.	As the day grew brighter, I began waving the last rag of my jacket to them; but they did not notice me, and sat still, facing each other.	true	1169.42	1176.46	21.108559
718_129597_000053_000001	I went to the lowest point of the low headland, and gesticulated and shouted. There was no response, and the boat kept on her aimless course, making slowly, very slowly, for the bay.	I went to the lowest point of the low headland, and gesticulated and shouted. There was no response, and the boat kept on her aimless course, making slowly, very slowly, for the bay.	false	1176.8	1186.42	22.556974
718_129597_000053_000002	Suddenly a great white bird flew up out of the boat, and neither of the men stirred nor noticed it; it circled round, and then came sweeping overhead with its strong wings outspread.	Suddenly a great white bird flew up out of the boat, and neither of the men stirred nor noticed it; it circled round, and then came sweeping overhead with its strong wings outspread.	true	1186.94	1196.2	22.392624
718_129597_000054_000000	Then I stopped shouting, and sat down on the headland and rested my chin on my hands and stared.	Then I stopped shouting, and sat down on the headland and rested my chin on my hands and stared.	true	1196.69	1201.48	20.325787
718_129597_000054_000001	Slowly, slowly, the boat drove past towards the west.	Slowly, slowly, the boat drove past towards the west.	true	1201.52	1205.2	19.662708
718_129597_000054_000002	I would have swum out to it, but something--a cold, vague fear--kept me back.	I would have swum out to it, but something-a cold, vague fear-kept me back.	true	1205.48	1209.93	20.214474
718_129597_000054_000003	In the afternoon the tide stranded the boat, and left it a hundred yards or so to the westward of the ruins of the enclosure. The men in it were dead, had been dead so long that they fell to pieces when I tilted the boat on its side and dragged them out. One had a shock of red hair, like the captain of the "Ipecacuanha," and a dirty white cap lay in the bottom of the boat.	In the afternoon the tide stranded the boat, and left it a hundred yards or so to the westward of the ruins of the enclosure. The men in it were dead, had been dead so long that they fell to pieces when I tilted the boat on its side and dragged them out. One had a shock of red hair, like the captain of the "Ipecacuanha," and a dirty white cap lay in the bottom of the boat.	false	1209.93	1230.13	21.589314
718_129597_000055_000000	As I stood beside the boat, three of the Beasts came slinking out of the bushes and sniffing towards me.	As I stood beside the boat, three of the Beasts came slinking out of the bushes and sniffing towards me.	true	1230.38	1235.59	18.243788
718_129597_000055_000001	One of my spasms of disgust came upon me.	One of my spasms of disgust came upon me.	true	1235.87	1238.87	21.812794
718_129597_000055_000002	I thrust the little boat down the beach and clambered on board her.	I thrust the little boat down the beach and clambered on board her.	true	1238.87	1241.76	18.290527
718_129597_000055_000003	Two of the brutes were Wolf-beasts, and came forward with quivering nostrils and glittering eyes; the third was the horrible nondescript of bear and bull. When I saw them approaching those wretched remains, heard them snarling at one another and caught the gleam of their teeth, a frantic horror succeeded my repulsion.	Two of the brutes were Wolf beasts, and came forward with quivering nostrils and glittering eyes; the third was the horrible nondescript of bear and bull. When I saw them approaching those wretched remains, heard them snarling at one another and caught the gleam of their teeth, a frantic horror succeeded my repulsion.	false	1241.76	1259.41	19.697767
718_129597_000055_000004	I turned my back upon them, struck the lug and began paddling out to sea.	I turned my back upon them, struck the lug and began paddling out to sea.	true	1259.72	1263.52	21
718_129597_000055_000005	I could not bring myself to look behind me.	I could not bring myself to look behind me.	true	1263.53	1265.68	20.12917
718_129597_000056_000000	I lay, however, between the reef and the island that night, and the next morning went round to the stream and filled the empty keg aboard with water.	I lay, however, between the reef and the island that night, and the next morning went round to the stream and filled the empty keg aboard with water.	false	1265.9	1272.4	18.794012
718_129597_000056_000001	Then, with such patience as I could command, I collected a quantity of fruit, and waylaid and killed two rabbits with my last three cartridges.	Then, with such patience as I could command, I collected a quantity of fruit, and waylaid and killed two rabbits with my last three cartridges.	true	1272.56	1279.89	21.360126
718_129597_000056_000002	While I was doing this I left the boat moored to an inward projection of the reef, for fear of the Beast People.	While I was doing this I left the boat moored to an inward projection of the reef, for fear of the Beast People.	false	1279.89	1297.92	19.704403
