6235_36641_000000_000000	"Ye gods, just give me a good harpoon!	"Ye gods, just give me a good harpoon!	false	0	3.18	21.883673
6235_36641_000057_000002	Conseil rejoined me, and gluing his huge copper capsule to mine, his eyes gave me a friendly greeting. But this lofty plateau measured only a few fathoms, and soon we reentered Our Element.	Conseil rejoined me, and gluing his huge copper capsule to mine, his eyes gave me a friendly greeting. But this lofty plateau measured only a few fathoms, and soon we reentered Our Element.	true	1145.57	1158.54	21.729721
6235_36641_000057_000003	I think I've now earned the right to dub it that.	I think I've now earned the right to dub it that.	true	1158.54	1161.01	26.107534
6235_36641_000058_000000	Ten minutes later, Captain Nemo stopped suddenly.	Ten minutes later, Captain Nemo stopped suddenly.	true	1161.35	1164.73	27.197418
6235_36641_000058_000001	I thought he'd called a halt so that we could turn and start back.	I thought he'd called a halt so that we could turn and start back.	false	1164.73	1167.73	26.187265
6235_36641_000058_000002	No.	no	true	1168.07	1168.72	25.972223
6235_36641_000058_000003	With a gesture he ordered us to crouch beside him at the foot of a wide crevice. His hand motioned toward a spot within the liquid mass, and I looked carefully.	With a gesture he ordered us to crouch beside him at the foot of a wide crevice. His hand motioned toward a spot within the liquid mass, and I looked carefully.	false	1169.69	1180.24	21.986809
6235_36641_000059_000000	Five meters away a shadow appeared and dropped to the seafloor. The alarming idea of sharks crossed my mind.	Five meters away a shadow appeared and dropped to the seafloor. The alarming idea of sharks crossed my mind.	true	1181.54	1191.13	22.204472
6235_36641_000059_000001	But I was mistaken, and once again we didn't have to deal with monsters of the deep.	But I was mistaken, and once again we didn't have to deal with monsters of the deep.	false	1191.62	1196.8	20.182837
6235_36641_000060_000000	It was a man, a living man, a black Indian fisherman, a poor devil who no doubt had come to gather what he could before harvest time. I saw the bottom of his dinghy, moored a few feet above his head. He would dive and go back up in quick succession.	It was a man, a living man, a black Indian fisherman, a poor devil who no doubt had come to gather what he could before harvest time. I saw the bottom of his dinghy, moored a few feet above his head. He would dive and go back up in quick succession.	true	1197.47	1216.62	23.544796
6235_36641_000060_000001	A stone cut in the shape of a sugar loaf, which he gripped between his feet while a rope connected it to his boat, served to lower him more quickly to the ocean floor.	A stone cut in the shape of a sugar loaf, which he gripped between his feet while a rope connected it to his boat, served to lower him more quickly to the ocean floor.	false	1216.62	1225.57	27.031408
6235_36641_000060_000002	This was the extent of his equipment. Arriving on the seafloor at a depth of about five meters, he fell to his knees and stuffed his sack with shellfish gathered at random. Then he went back up, emptied his sack, pulled up his stone, and started all over again, the whole process lasting only thirty seconds.	This was the extent of his equipment. Arriving on the seafloor at a depth of about five meters, he fell to his knees and stuffed his sack with shellfish gathered at random. Then he went back up, emptied his sack, pulled up his stone, and started all over again, the whole process lasting only thirty seconds.	false	1226.09	1246.3	23.619064
6235_36641_000061_000000	This diver didn't see us.	This diver didn't see us.	true	1246.43	1248.34	23.027342
6235_36641_000061_000001	A shadow cast by our crag hid us from his view.	A shadow cast by our crag hid us from his view.	true	1248.92	1252.21	25.639713
6235_36641_000061_000002	And besides, how could this poor Indian ever have guessed that human beings, creatures like himself, were near him under the waters, eavesdropping on his movements, not missing a single detail of his fishing!	And besides, how could this poor Indian ever have guessed that human beings, creatures like himself, were near him under the waters, eavesdropping on his movements, not missing a single detail of his fishing!	false	1252.58	1266.43	20.977694
6235_36641_000062_000000	So he went up and down several times.	So he went up and down several times.	true	1267.1	1269.7	22.190603
6235_36641_000062_000001	He gathered only about ten shellfish per dive, because he had to tear them from the banks where each clung with its tough mass of filaments. And how many of these oysters for which he risked his life would have no pearl in them!	He gathered only about ten shellfish per dive, because he had to tear them from the banks where each clung with its tough mass of filaments. And how many of these oysters for which he risked his life would have no pearl in them!	true	1269.8	1284.61	23.124374
6235_36641_000063_000000	I observed him with great care.	I observed him with great care.	true	1285.4	1287.4	25.357769
6235_36641_000063_000001	His movements were systematically executed, and for half an hour no danger seemed to threaten him. So I had gotten used to the sight of this fascinating fishing when all at once, just as the Indian was kneeling on the seafloor, I saw him make a frightened gesture, stand, and gather himself to spring back to the surface of the waves.	His movements were systematically executed, and for half an hour no danger seemed to threaten him. So I had gotten used to the sight of this fascinating fishing when all at once, just as the Indian was kneeling on the seafloor, I saw him make a frightened gesture, stand, and gather himself to spring back to the surface of the waves.	false	1287.89	1311.37	21.45838
6235_36641_000064_000000	I understood his fear.	I understood his fear.	true	1312.4	1313.85	24.369612
6235_36641_000064_000001	A gigantic shadow appeared above the poor diver. It was a shark of huge size, moving in diagonally, eyes ablaze, jaws wide open!	A gigantic shadow appeared above the poor diver. It was a shark of huge size, moving in diagonally, eyes ablaze, jaws wide open!	true	1313.85	1325.56	23.804314
6235_36641_000065_000000	I was speechless with horror, unable to make a single movement.	I was speechless with horror, unable to make a single movement.	true	1326.08	1331.11	25.369083
6235_36641_000066_000000	With one vigorous stroke of its fins, the voracious animal shot toward the Indian, who jumped aside and avoided the shark's bite but not the thrashing of its tail, because that tail struck him across the chest and stretched him out on the seafloor.	With one vigorous stroke of its fins, the voracious animal shot toward the Indian, who jumped aside and avoided the shark's bite but not the thrashing of its tail, because that tail struck him across the chest and stretched him out on the seafloor.	false	1332.68	1348.33	20.533495
6235_36641_000067_000000	This scene lasted barely a few seconds.	This scene lasted barely a few seconds.	true	1348.34	1350.88	21
6235_36641_000067_000001	The shark returned, rolled over on its back, and was getting ready to cut the Indian in half, when Captain Nemo, who was stationed beside me, suddenly stood up. Then he strode right toward the monster, dagger in hand, ready to fight it at close quarters.	The shark returned, rolled over on its back, and was getting ready to cut the Indian in half, when Captain Nemo, who was stationed beside me, suddenly stood up. Then he strode right toward the monster, dagger in hand, ready to fight it at close quarters.	false	1350.88	1367.41	21.667526
6235_36641_000068_000000	Just as it was about to snap up the poor fisherman, the man-eater saw its new adversary, repositioned itself on its belly, and headed swiftly toward him.	Just as it was about to snap up the poor fisherman, the man eater saw its new adversary, repositioned itself on its belly, and headed swiftly toward him.	false	1367.41	1378.21	24
6235_36641_000069_000000	I can see Captain Nemo's bearing to this day.	I can see Captain Nemo's bearing to this day.	true	1378.21	1380.94	23.344845
6235_36641_000069_000001	Bracing himself, he waited for the fearsome man-eater with wonderful composure, and when the latter rushed at him, the captain leaped aside with prodigious quickness, avoided a collision, and sank his dagger into its belly.	Bracing himself, he waited for the fearsome man eater with wonderful composure, and when the latter rushed at him, the captain leaped aside with prodigious quickness, avoided a collision, and sank his dagger into its belly.	false	1381.43	1396.17	22.97121
6235_36641_000069_000002	But that wasn't the end of the story. A dreadful battle was joined.	But that wasn't the end of the story. A dreadful battle was joined.	false	1396.17	1403.05	22.579586
6235_36641_000070_000000	The shark bellowed, so to speak.	The shark bellowed, so to speak.	true	1403.15	1405.61	26.150618
6235_36641_000070_000001	Blood was pouring into the waves from its wounds.	Blood was pouring into the waves from its wounds.	true	1405.61	1408.81	22.563309
6235_36641_000070_000002	The sea was dyed red, and through this opaque liquid I could see nothing else.	The sea was dyed red, and through this opaque liquid I could see nothing else.	false	1409.18	1414	24.176641
6235_36641_000071_000000	Nothing else until the moment when, through a rift in the clouds, I saw the daring captain clinging to one of the animal's fins, fighting the monster at close quarters, belaboring his enemy's belly with stabs of the dagger yet unable to deliver the deciding thrust, in other words, a direct hit to the heart. In its struggles the man-eater churned the watery mass so furiously, its eddies threatened to knock me over.	Nothing else until the moment when, through a rift in the clouds, I saw the daring captain clinging to one of the animal's fins, fighting the monster at close quarters, belaboring his enemy's belly with stabs of the dagger yet unable to deliver the deciding thrust, in other words, a direct hit to the heart. In its struggles the man eater churned the watery mass so furiously, its eddies threatened to knock me over.	false	1414.61	1444.75	23.292763
6235_36641_000072_000000	I wanted to run to the captain's rescue.	I wanted to run to the captain's rescue.	true	1445.3	1447.54	24.96014
6235_36641_000072_000001	But I was transfixed with horror, unable to move.	But I was transfixed with horror, unable to move.	true	1448.12	1451.41	24.033464
6235_36641_000073_000000	I stared, wild-eyed.	I stared, wild eyed.	true	1451.41	1453.33	24.298706
6235_36641_000073_000001	I saw the fight enter a new phase. The captain fell to the seafloor, toppled by the enormous mass weighing him down.	I saw the fight enter a new phase. The captain fell to the seafloor, toppled by the enormous mass weighing him down.	false	1453.46	1461.13	24.448362
6235_36641_000073_000002	Then the shark's jaws opened astoundingly wide, like a pair of industrial shears, and that would have been the finish of Captain Nemo had not Ned Land, quick as thought, rushed forward with his harpoon and driven its dreadful point into the shark's underside.	Then the shark's jaws opened astoundingly wide, like a pair of industrial shears, and that would have been the finish of Captain Nemo had not Ned Land, quick as thought, rushed forward with his harpoon and driven its dreadful point into the shark's underside.	true	1461.13	1480.04	24.93413
6235_36641_000074_000000	The waves were saturated with masses of blood.	The waves were saturated with masses of blood.	true	1480.04	1482.97	20.937847
6235_36641_000074_000001	The waters shook with the movements of the man-eater, which thrashed about with indescribable fury.	The waters shook with the movements of the man eater, which thrashed about with indescribable fury.	false	1483.37	1489.96	21.55151
6235_36641_000074_000002	Ned Land hadn't missed his target. This was the monster's death rattle.	Ned Land hadn't missed his target. This was the monster's death rattle.	true	1489.96	1495.57	24.611208
6235_36641_000074_000003	Pierced to the heart, it was struggling with dreadful spasms whose aftershocks knocked Conseil off his feet.	Pierced to the heart, it was struggling with dreadful spasms whose aftershocks knocked Conseil off his feet.	true	1496.3	1503.85	25.084227
6235_36641_000075_000000	Meanwhile Ned Land pulled the captain clear.	Meanwhile Ned Land pulled the captain clear.	true	1504.28	1507.36	25
6235_36641_000075_000001	Uninjured, the latter stood up, went right to the Indian, quickly cut the rope binding the man to his stone, took the fellow in his arms, and with a vigorous kick of the heel, rose to the surface of the sea.	Uninjured, the latter stood up, went right to the Indian, quickly cut the rope binding the man to his stone, took the fellow in his arms, and with a vigorous kick of the heel, rose to the surface of the sea.	false	1507.88	1520.68	23.272482
6235_36641_000076_000000	The three of us followed him, and a few moments later, miraculously safe, we reached the fisherman's longboat.	The three of us followed him, and a few moments later, miraculously safe, we reached the fisherman's longboat.	true	1521.08	1528.78	24.043568
6235_36641_000077_000000	Captain Nemo's first concern was to revive this unfortunate man. I wasn't sure he would succeed.	Captain Nemo's first concern was to revive this unfortunate man. I wasn't sure he would succeed.	true	1529.24	1536.16	22.934282
6235_36641_000077_000001	I hoped so, since the poor devil hadn't been under very long.	I hoped so, since the poor devil hadn't been under very long.	true	1536.16	1539.97	22
6235_36641_000077_000002	But that stroke from the shark's tail could have been his deathblow.	But that stroke from the shark's tail could have been his deathblow.	true	1540.46	1544.89	22.313381
6235_36641_000078_000000	Fortunately, after vigorous massaging by Conseil and the captain, I saw the nearly drowned man regain consciousness little by little. He opened his eyes.	Fortunately, after vigorous massaging by Conseil and the captain, I saw the nearly drowned man regain consciousness little by little. He opened his eyes.	false	1545.71	1556.23	23.912941
6235_36641_000078_000001	How startled he must have felt, how frightened even, at seeing four huge, copper craniums leaning over him!	How startled he must have felt, how frightened even, at seeing four huge, copper craniums leaning over him!	true	1556.33	1564.69	21.481535
6235_36641_000079_000000	And above all, what must he have thought when Captain Nemo pulled a bag of pearls from a pocket in his diving suit and placed it in the fisherman's hands?	And above all, what must he have thought when Captain Nemo pulled a bag of pearls from a pocket in his diving suit and placed it in the fisherman's hands?	false	1564.69	1573.63	24
6235_36641_000079_000001	This magnificent benefaction from the Man of the Waters to the poor Indian from Ceylon was accepted by the latter with trembling hands.	This magnificent benefaction from the Man of the Waters to the poor Indian from Ceylon was accepted by the latter with trembling hands.	false	1574.06	1583.32	20.010738
6235_36641_000079_000002	His bewildered eyes indicated that he didn't know to what superhuman creatures he owed both his life and his fortune.	His bewildered eyes indicated that he didn't know to what superhuman creatures he owed both his life and his fortune.	true	1583.63	1591.2	23.662148
6235_36641_000080_000000	At the captain's signal we returned to the bank of shellfish, and retracing our steps, we walked for half an hour until we encountered the anchor connecting the seafloor with the Nautilus's skiff.	At the captain's signal we returned to the bank of shellfish, and retracing our steps, we walked for half an hour until we encountered the anchor connecting the seafloor with the Nautilus's skiff.	false	1591.2	1604.8	23.764868
6235_36641_000081_000000	Back on board, the sailors helped divest us of our heavy copper carapaces.	Back on board, the sailors helped divest us of our heavy copper carapaces.	true	1605.5	1610.14	24.11335
6235_36641_000082_000000	Captain Nemo's first words were spoken to the Canadian.	Captain Nemo's first words were spoken to the Canadian.	true	1611.02	1614.1	26.349146
6235_36641_000083_000000	"Thank you, Mr. Land," he told him.	"Thank you, mr Land," he told him.	true	1614.47	1617.01	24.021315
6235_36641_000084_000000	"Tit for tat, captain," Ned Land replied.	"Tit for tat, captain," Ned Land replied.	true	1617.68	1620.53	25.74766
6235_36641_000084_000001	"I owed it to you."	"I owed it to you."	true	1620.53	1621.81	25.964182
6235_36641_000085_000000	The ghost of a smile glided across the captain's lips, and that was all.	The ghost of a smile glided across the captain's lips, and that was all.	true	1622.99	1628.53	23.91052
6235_36641_000086_000000	"To the Nautilus," he said.	"To the Nautilus," he said.	true	1628.78	1630.66	23.504004
6235_36641_000087_000000	The longboat flew over the waves.	The longboat flew over the waves.	true	1631.51	1633.75	25.948206
6235_36641_000087_000001	A few minutes later we encountered the shark's corpse again, floating.	A few minutes later we encountered the shark's corpse again, floating.	true	1633.85	1637.92	21.949272
6235_36641_000088_000000	From the black markings on the tips of its fins, I recognized the dreadful Squalus melanopterus from the seas of the East Indies, a variety in the species of sharks proper.	From the black markings on the tips of its fins, I recognized the dreadful Squalus melanopterus from the seas of the East Indies, a variety in the species of sharks proper.	false	1638.35	1651.03	23.103838
6235_36641_000088_000001	It was more than twenty-five feet long; its enormous mouth occupied a third of its body. It was an adult, as could be seen from the six rows of teeth forming an isosceles triangle in its upper jaw.	It was more than twenty five feet long; its enormous mouth occupied a third of its body. It was an adult, as could be seen from the six rows of teeth forming an isosceles triangle in its upper jaw.	true	1651.76	1666.9	22.72707
6235_36641_000089_000000	Conseil looked at it with purely scientific fascination, and I'm sure he placed it, not without good reason, in the class of cartilaginous fish, order Chondropterygia with fixed gills, family Selacia, genus Squalus.	Conseil looked at it with purely scientific fascination, and I'm sure he placed it, not without good reason, in the class of cartilaginous fish, order Chondropterygia with fixed gills, family Selacia, genus Squalus.	false	1667.12	1687.56	22.904911
6235_36641_000090_000000	While I was contemplating this inert mass, suddenly a dozen of these voracious melanoptera appeared around our longboat; but, paying no attention to us, they pounced on the corpse and quarreled over every scrap of it.	While I was contemplating this inert mass, suddenly a dozen of these voracious melanoptera appeared around our longboat; but, paying no attention to us, they pounced on the corpse and quarreled over every scrap of it.	false	1687.56	1702.8	24.608475
6235_36641_000091_000000	By 8:30 we were back on board the Nautilus.	By eight thirty we were back on board the Nautilus.	false	1702.8	1705.27	22.755936
6235_36641_000092_000000	There I fell to thinking about the incidents that marked our excursion over the Mannar oysterbank.	There I fell to thinking about the incidents that marked our excursion over the Mannar oysterbank.	true	1705.28	1711.39	25.40277
6235_36641_000092_000001	Two impressions inevitably stood out. One concerned Captain Nemo's matchless bravery, the other his devotion to a human being, a representative of that race from which he had fled beneath the seas.	Two impressions inevitably stood out. One concerned Captain Nemo's matchless bravery, the other his devotion to a human being, a representative of that race from which he had fled beneath the seas.	false	1711.91	1726.21	22.817835
6235_36641_000092_000002	In spite of everything, this strange man hadn't yet succeeded in completely stifling his heart.	In spite of everything, this strange man hadn't yet succeeded in completely stifling his heart.	true	1727.99	1734.19	20.547476
6235_36641_000093_000000	When I shared these impressions with him, he answered me in a tone touched with emotion:	When I shared these impressions with him, he answered me in a tone touched with emotion:	true	1734.98	1740.64	23.840706
6235_36641_000094_000000	"That Indian, professor, lives in the land of the oppressed, and I am to this day, and will be until my last breath, a native of that same land!"	"That Indian, professor, lives in the land of the oppressed, and I am to this day, and will be until my last breath, a native of that same land!"	false	1741.49	1764.69	21.47804
