1463_134465_000000_000000	For the dancer crossed the room in two strides and gripped both of my hands.	For the dancer crossed the room in two strides and gripped both of my hands.	false	8.16	16.11	23.649685
1463_134465_000037_000003	It is that belief that is keeping the present regime going. The ordinary Turk loathes the Committee, but he has some queer perverted expectation from Germany.	It is that belief that is keeping the present regime going. The ordinary Turk loathes the Committee, but he has some queer perverted expectation from Germany.	false	802.5	811.75	22.075832
1463_134465_000037_000004	It is not a case of Enver and the rest carrying on their shoulders the unpopular Teuton; it is a case of the Teuton carrying the unpopular Committee.	It is not a case of Enver and the rest carrying on their shoulders the unpopular Teuton; it is a case of the Teuton carrying the unpopular Committee.	false	812.27	820.18	22.771019
1463_134465_000037_000005	And Germany's graft is just this and nothing more--that she has some hand in the coming of the new deliverer.	And Germany's graft is just this and nothing more-that she has some hand in the coming of the new deliverer.	true	820.55	826.6	19.716948
1463_134465_000038_000000	'They talk about the thing quite openly.	'They talk about the thing quite openly.	true	827.33	829.45	29.787561
1463_134465_000038_000001	It is called the _Kaaba-i-hurriyeh_, the Palladium of Liberty.	It is called the underscore Kaaba i hurriyeh underscore, the Palladium of Liberty.	false	829.52	833.62	22.21814
1463_134465_000038_000002	The prophet himself is known as Zimrud--"the Emerald"--and his four ministers are called also after jewels--Sapphire, Ruby, Pearl, and Topaz.	The prophet himself is known as Zimrud-"the Emerald"--and his four ministers are called also after jewels-Sapphire, Ruby, Pearl, and Topaz.	true	834.11	842.8	20.706425
1463_134465_000038_000003	You will hear their names as often in the talk of the towns and villages as you will hear the names of generals in England.	You will hear their names as often in the talk of the towns and villages as you will hear the names of generals in England.	true	842.99	848.5	16
1463_134465_000038_000004	But no one knew where Zimrud was or when he would reveal himself, though every week came his messages to the faithful.	But no one knew where Zimrud was or when he would reveal himself, though every week came his messages to the faithful.	true	848.72	854.92	19
1463_134465_000038_000005	All that I could learn was that he and his followers were coming from the West.	All that I could learn was that he and his followers were coming from the West.	true	855.08	858.58	21.256899
1463_134465_000039_000000	'You will say, what about _Kasredin_?	'You will say, what about underscore Kasredin underscore?	false	859.46	861.69	25.247307
1463_134465_000039_000001	That puzzled me dreadfully, for no one used the phrase.	That puzzled me dreadfully, for no one used the phrase.	true	861.69	865.005	22.640764
1463_134465_000039_000002	The Home of the Spirit!	The Home of the Spirit!	true	865.005	866.34	23.417307
1463_134465_000039_000003	It is an obvious cliche, just as in England some new sect might call itself the Church of Christ.	It is an obvious cliche, just as in England some new sect might call itself the Church of Christ.	false	866.34	871.66	21.438555
1463_134465_000039_000004	Only no one seemed to use it.	Only no one seemed to use it.	true	871.94	873.88	17.471552
1463_134465_000040_000000	'But by and by I discovered that there was an inner and an outer circle in this mystery.	'But by and by I discovered that there was an inner and an outer circle in this mystery.	true	874.22	878.59	23
1463_134465_000040_000001	Every creed has an esoteric side which is kept from the common herd.	Every creed has an esoteric side which is kept from the common herd.	true	879.02	882.76	26
1463_134465_000040_000002	I struck this side in Constantinople.	I struck this side in Constantinople.	false	882.98	885.4	21.913305
1463_134465_000040_000003	Now there is a very famous Turkish _shaka_ called _Kasredin_, one of those old half-comic miracle plays with an allegorical meaning which they call _orta oyun_, and which take a week to read.	Now there is a very famous Turkish underscore shaka underscore called underscore Kasredin underscore, one of those old half comic miracle plays with an allegorical meaning which they call underscore orta oyun underscore, and which take a week to read.	false	885.77	896.56	21.852087
1463_134465_000040_000004	That tale tells of the coming of a prophet, and I found that the select of the faith spoke of the new revelation in terms of it.	That tale tells of the coming of a prophet, and I found that the select of the faith spoke of the new revelation in terms of it.	true	896.78	903.79	23.592758
1463_134465_000040_000005	The curious thing is that in that tale the prophet is aided by one of the few women who play much part in the hagiology of Islam.	The curious thing is that in that tale the prophet is aided by one of the few women who play much part in the hagiology of Islam.	true	904.04	910.99	20
1463_134465_000040_000006	That is the point of the tale, and it is partly a jest, but mainly a religious mystery.	That is the point of the tale, and it is partly a jest, but mainly a religious mystery.	true	911.24	916.06	22.318014
1463_134465_000040_000007	The prophet, too, is not called Emerald.'	The prophet, too, is not called Emerald.'	true	916.43	919.15	22.736383
1463_134465_000041_000000	'I know,' I said; 'he is called Greenmantle.'	'I know,' I said; 'he is called Greenmantle.'	true	919.49	922.3	20.634756
1463_134465_000042_000000	Sandy scrambled to his feet, letting his pipe drop in the fireplace.	Sandy scrambled to his feet, letting his pipe drop in the fireplace.	true	922.76	926.77	24.348312
1463_134465_000043_000000	'Now how on earth did you find out that?' he cried.	'Now how on earth did you find out that?' he cried.	true	927.26	930.13	24.825476
1463_134465_000044_000000	Then I told them of Stumm and Gaudian and the whispered words I had not been meant to hear.	Then I told them of Stumm and Gaudian and the whispered words I had not been meant to hear.	true	930.68	935.32	21.499071
1463_134465_000044_000001	Blenkiron was giving me the benefit of a steady stare, unusual from one who seemed always to have his eyes abstracted, and Sandy had taken to ranging up and down the room.	Blenkiron was giving me the benefit of a steady stare, unusual from one who seemed always to have his eyes abstracted, and Sandy had taken to ranging up and down the room.	true	935.66	945.19	19.747484
1463_134465_000045_000000	'Germany's in the heart of the plan.	'Germany's in the heart of the plan.	true	945.83	947.74	21.30291
1463_134465_000045_000001	That is what I always thought. If we're to find the _Kaaba-i-hurriyeh_ it is no good fossicking among the Committee or in the Turkish provinces.	That is what I always thought. If we're to find the underscore Kaaba i hurriyeh underscore it is no good fossicking among the Committee or in the Turkish provinces.	false	947.81	955.93	22.561245
1463_134465_000045_000002	The secret's in Germany. Dick, you should not have crossed the Danube.'	The secret's in Germany. Dick, you should not have crossed the Danube.'	true	956.03	960.1	23.137894
1463_134465_000046_000000	'That's what I half feared,' I said.	'That's what I half feared,' I said.	true	960.68	962.65	19.548985
1463_134465_000046_000001	'But on the other hand it is obvious that the thing must come east, and sooner rather than later.	'But on the other hand it is obvious that the thing must come east, and sooner rather than later.	true	962.69	967.72	20.900265
1463_134465_000046_000002	I take it they can't afford to delay too long before they deliver the goods.	I take it they can't afford to delay too long before they deliver the goods.	true	967.91	971.68	24
1463_134465_000046_000003	If we can stick it out here we must hit the trail ...	If we can stick it out here we must hit the trail ...	true	971.87	974.44	20.585474
1463_134465_000046_000004	I've got another bit of evidence.	I've got another bit of evidence.	true	974.51	976.2	23.271303
1463_134465_000046_000005	I have solved Harry Bullivant's third puzzle.'	I have solved Harry Bullivant's third puzzle.'	false	976.2	978.73	24.33166
1463_134465_000047_000000	Sandy's eyes were very bright and I had an audience on wires.	Sandy's eyes were very bright and I had an audience on wires.	true	979.55	983.35	22.64809
1463_134465_000048_000000	'Did you say that in the tale of _Kasredin_ a woman is the ally of the prophet?'	'Did you say that in the tale of underscore Kasredin underscore a woman is the ally of the prophet?'	false	983.84	987.91	22
1463_134465_000049_000000	'Yes,' said Sandy; 'what of that?'	'Yes,' said Sandy; 'what of that?'	true	988.04	990.01	20.851364
1463_134465_000050_000000	'Only that the same thing is true of Greenmantle.	'Only that the same thing is true of Greenmantle.	true	990.44	993.01	22.601637
1463_134465_000050_000001	I can give you her name.'	I can give you her name.'	true	993.05	994.57	21.036497
1463_134465_000051_000000	I fetched a piece of paper and a pencil from Blenkiron's desk and handed it to Sandy.	I fetched a piece of paper and a pencil from Blenkiron's desk and handed it to Sandy.	true	995.03	999.43	21
1463_134465_000052_000000	'Write down Harry Bullivant's third word.'	'Write down Harry Bullivant's third word.'	true	1000.07	1002.19	24.563046
1463_134465_000053_000000	He promptly wrote down '_v.	He promptly wrote down 'underscore v.	false	1002.47	1004.16	21.11475
1463_134465_000053_000001	I._'	I.underscore'	false	1004.16	1005.81	16.517916
1463_134465_000054_000000	Then I told them of the other name Stumm and Gaudian had spoken.	Then I told them of the other name Stumm and Gaudian had spoken.	true	1005.81	1009	20
1463_134465_000054_000001	I told of my discovery as I lay in the woodman's cottage.	I told of my discovery as I lay in the woodman's cottage.	false	1009.16	1012.48	22.027243
1463_134465_000055_000000	'The "I" is not the letter of the alphabet, but the numeral.	'The "I" is not the letter of the alphabet, but the numeral.	false	1012.94	1016.08	20
1463_134465_000055_000001	The name is Von Einem--Hilda von Einem.'	The name is Von Einem-Hilda von Einem.'	true	1016.33	1019.35	19.298342
1463_134465_000056_000000	'Good old Harry,' said Sandy softly.	'Good old Harry,' said Sandy softly.	true	1020.5	1022.74	21.801432
1463_134465_000056_000001	'He was a dashed clever chap. Hilda von Einem?	'He was a dashed clever chap. Hilda von Einem?	true	1022.81	1025.92	16.995455
1463_134465_000056_000002	Who and where is she? for if we find her we have done the trick.'	Who and where is she? for if we find her we have done the trick.'	true	1025.99	1029.79	20.35919
1463_134465_000057_000000	Then Blenkiron spoke.	Then Blenkiron spoke.	true	1030.31	1032.18	19.339195
1463_134465_000057_000001	'I reckon I can put you wise on that, gentlemen,' he said.	'I reckon I can put you wise on that, gentlemen,' he said.	true	1032.18	1035.07	22
1463_134465_000057_000002	'I saw her no later than yesterday.	'I saw her no later than yesterday.	true	1035.2	1037.35	19.420109
1463_134465_000057_000003	She is a lovely lady.	She is a lovely lady.	true	1037.51	1039.03	19.209492
1463_134465_000057_000004	She happens also to be the owner of this house.'	She happens also to be the owner of this house.'	true	1039.07	1041.7	17.776243
1463_134465_000058_000000	Both Sandy and I began to laugh.	Both Sandy and I began to laugh.	true	1042.46	1044.67	21.267788
1463_134465_000058_000001	It was too comic to have stumbled across Europe and lighted on the very headquarters of the puzzle we had set out to unriddle.	It was too comic to have stumbled across Europe and lighted on the very headquarters of the puzzle we had set out to unriddle.	true	1044.83	1050.76	22
1463_134465_000059_000000	But Blenkiron did not laugh.	But Blenkiron did not laugh.	true	1051.28	1052.83	23
1463_134465_000059_000001	At the mention of Hilda von Einem he had suddenly become very solemn, and the sight of his face pulled me up short.	At the mention of Hilda von Einem he had suddenly become very solemn, and the sight of his face pulled me up short.	true	1053.2	1059.49	19.572142
1463_134465_000060_000000	'I don't like it, gentlemen,' he said.	'I don't like it, gentlemen,' he said.	true	1060.16	1062.01	23.763191
1463_134465_000060_000001	'I would rather you had mentioned any other name on God's earth.	'I would rather you had mentioned any other name on God's earth.	true	1062.08	1065.01	21
1463_134465_000060_000002	I haven't been long in this city, but I have been long enough to size up the various political bosses.	I haven't been long in this city, but I have been long enough to size up the various political bosses.	false	1065.11	1070.29	22.038832
1463_134465_000060_000003	They haven't much to them.	They haven't much to them.	true	1070.39	1071.91	23.15524
1463_134465_000060_000004	I reckon they wouldn't stand up against what we could show them in the U-nited States.	I reckon they wouldn't stand up against what we could show them in the U nited States.	true	1071.95	1075.87	26
1463_134465_000060_000005	But I have met the Frau von Einem, and that lady's a very different proposition.	But I have met the Frau von Einem, and that lady's a very different proposition.	false	1076.12	1080.25	22.02874
1463_134465_000060_000006	The man that will understand her has got to take a biggish size in hats.'	The man that will understand her has got to take a biggish size in hats.'	true	1080.53	1084.09	21
1463_134465_000061_000000	'Who is she?' I asked.	'Who is she?' I asked.	true	1084.88	1086.37	19.606888
1463_134465_000062_000000	'Why, that is just what I can't tell you.	'Why, that is just what I can't tell you.	true	1086.59	1088.86	25.182423
1463_134465_000062_000001	She was a great excavator of Babylonish and Hittite ruins, and she married a diplomat who went to glory three years back.	She was a great excavator of Babylonish and Hittite ruins, and she married a diplomat who went to glory three years back.	true	1089.05	1095.79	23.774721
1463_134465_000062_000002	It isn't what she has been, but what she is, and that's a mighty clever woman.'	It isn't what she has been, but what she is, and that's a mighty clever woman.'	true	1095.98	1100.32	21.021753
1463_134465_000063_000000	Blenkiron's respect did not depress me.	Blenkiron's respect did not depress me.	true	1101.17	1103.47	21.507782
1463_134465_000063_000001	I felt as if at last we had got our job narrowed to a decent compass, for I had hated casting about in the dark.	I felt as if at last we had got our job narrowed to a decent compass, for I had hated casting about in the dark.	false	1103.57	1109.98	23.86519
1463_134465_000063_000002	I asked where she lived.	I asked where she lived.	true	1110.11	1111.75	21.808567
1463_134465_000064_000000	'That I don't know,' said Blenkiron. 'You won't find people unduly anxious to gratify your natural curiosity about Frau von Einem.'	'That I don't know,' said Blenkiron. 'You won't find people unduly anxious to gratify your natural curiosity about Frau von Einem.'	true	1111.94	1118.98	21.614447
1463_134465_000065_000000	'I can find that out,' said Sandy. 'That's the advantage of having a push like mine.	'I can find that out,' said Sandy. 'That's the advantage of having a push like mine.	true	1119.44	1123.42	21
1463_134465_000065_000001	Meantime, I've got to clear, for my day's work isn't finished.	Meantime, I've got to clear, for my day's work isn't finished.	true	1123.67	1126.9	23.84165
1463_134465_000065_000002	Dick, you and Peter must go to bed at once.'	Dick, you and peter must go to bed at once.'	true	1127.06	1129.51	26.551825
1463_134465_000066_000000	'Why?' I asked in amazement.	'Why?' I asked in amazement.	true	1129.94	1131.78	19.85658
1463_134465_000066_000001	Sandy spoke like a medical adviser.	Sandy spoke like a medical adviser.	true	1131.78	1133.89	30.647306
1463_134465_000067_000000	'Because I want your clothes--the things you've got on now.	'Because I want your clothes-the things you've got on now.	true	1134.2	1137.13	22.18155
1463_134465_000067_000001	I'll take them off with me and you'll never see them again.'	I'll take them off with me and you'll never see them again.'	true	1137.17	1139.65	21.230368
1463_134465_000068_000000	'You've a queer taste in souvenirs,' I said.	'You've a queer taste in souvenirs,' I said.	true	1140.2	1142.62	24.433891
1463_134465_000069_000000	'Say rather the Turkish police.	'Say rather the Turkish police.	true	1142.84	1144.72	23.455427
1463_134465_000069_000001	The current in the Bosporus is pretty strong, and these sad relics of two misguided Dutchmen will be washed up tomorrow about Seraglio Point.	The current in the Bosporus is pretty strong, and these sad relics of two misguided Dutchmen will be washed up tomorrow about Seraglio Point.	true	1144.94	1152.64	22.519854
1463_134465_000069_000002	In this game you must drop the curtain neat and pat at the end of each Scene, if you don't want trouble later with the missing heir and the family lawyer.'	In this game you must drop the curtain neat and pat at the end of each Scene, if you don't want trouble later with the missing heir and the family lawyer.'	false	1152.8	1174.92	19.533934
